sample,rxn_id,rxn_name,gpr,orig_lb,orig_ub,was_active_uptake,is_essential_nutrient,nutrient_label,genes,gene_scores,min_score,max_score,all_below_threshold,removal_cause
Liver_Healthy,HMR_9259,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9260,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9261,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9262,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9263,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9264,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9268,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9271,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9272,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9273,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9275,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9279,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9280,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9281,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9282,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9283,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9284,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9285,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9287,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9288,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9290,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9292,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9293,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9294,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9295,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9296,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9297,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9300,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9302,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9304,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9305,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9308,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9309,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9310,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9314,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9315,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9316,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9317,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9318,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9319,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9320,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9321,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9322,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9323,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9324,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9325,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9326,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9327,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9328,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9329,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9330,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9331,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9332,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9333,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9334,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9335,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9336,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9337,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9338,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9339,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9341,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9342,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9344,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9345,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9346,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9347,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9348,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9349,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9350,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9351,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9353,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9354,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9355,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9360,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9362,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9364,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9365,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9366,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9367,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9368,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9373,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9374,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9375,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9376,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9381,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9382,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9383,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9384,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9385,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9389,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9391,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9393,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9395,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9396,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9397,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9398,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9400,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9401,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9405,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9406,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9408,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9409,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9410,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9411,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9412,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9418,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9421,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9422,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9429,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9430,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9431,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9432,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9433,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9434,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9435,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9436,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9437,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9439,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9440,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9442,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9443,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9444,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9445,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9446,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9449,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9452,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9460,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9461,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9463,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9683,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9684,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9686,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9687,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9688,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9689,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9690,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9691,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9692,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9693,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9694,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9695,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9696,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9697,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9698,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9699,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9700,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9701,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9702,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9706,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9707,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9708,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9709,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9710,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9711,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9713,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9715,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9721,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9729,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,HMR_9730,,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_9_cis_retfa[e],Exchange of Fatty Acid 9-Cis-Retinol,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_adrn[e],Exchange of Adrenic Acid,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_arach[e],Exchange of Arachidate,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_arachd[e],Exchange of Nc20:4,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_atp[e],Exchange of ATP,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_clpnd[e],Exchange of Clupanodonic Acid (Docosapentaenoic (N-3)),NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_crmp_hs[e],Exchange of Ceramide 1-Phosphate,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_crvnc[e],Exchange of Nc22:6,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_dag_hs[e],Exchange of Diglyceride,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_dcsptn1[e],"Exchange of Docosa-4, 7, 10, 13, 16-Pentaenoic Acid (N-6)",NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_dlnlcg[e],Exchange of Dihomo-Gamma-Linolenic Acid (N-6),NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_eicostet[e],Exchange of Eicosatetranoic Acid,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_elaid[e],Exchange of Elaidic Acid,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_fucfuc12gal14acglcgalgluside_hs[e],Exchange of Ley Glycolipid,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_fucfucgalacglcgalgluside_hs[e],Exchange of Leb Glycolipid,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_glyc_S[e],Exchange of (S)-Glycerate,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_hdca[e],Exchange of Hexadecanoate (N-C16:0),NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_hdcea[e],Exchange of Hexadecenoate (N-C16:1),NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_hexc[e],Exchange of Hexacosanoate (N-C26:0),NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_hista[e],Exchange of Histamine,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_hpdca[e],Exchange of Heptadecanoate,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_lgnc[e],Exchange of Lignoceric Acid,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_lneldc[e],Exchange of Linoelaidic Acid,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_lnlncg[e],Exchange of Gamma-Linolenic Acid,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_lpchol_hs[e],Exchange of Lysophosphatidylcholine,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_mag_hs[e],Exchange of Monoacylglycerol 2 (Homo Sapiens),NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_nrvnc[e],Exchange of Nervonic Acid,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_ocdca[e],Exchange of Octadecanoate (N-C18:0),NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_ocdcea[e],Exchange of Octadecenoate (N-C18:1),NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_pchol_hs[e],Exchange of Phosphatidylcholine (Homo Sapiens),NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_pe_hs[e],Exchange of Phosphatidylethanolamine,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_pglyc_hs[e],Exchange of Phosphatidylglycerol (Homo Sapiens),NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_ps_hs[e],Exchange of Phosphatidylserine (Homo Sapiens),NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_ptdca[e],Exchange of Pentadecanoate,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_retfa[e],Exchange of Fatty Acid Retinol,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_strdnc[e],Exchange of Stearidonic Acid,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_tethex3[e],"Exchange of Tetracosahexaenoic Acid, N-3",NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_tetpent3[e],"Exchange of Tetracosapentaenoic Acid, N-3",NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_tetpent6[e],"Exchange of Tetracosapentaenoic Acid, N-6",NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_tettet6[e],Exchange of Tetracosatetraenoic Acid N-6,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_tmndnc[e],Exchange of Timnodonic Acid,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_ttdca[e],Exchange of Tetradecanoate (N-C14:0),NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_vacc[e],Exchange of Vaccenic Acid,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_xolest2_hs[e],Exchange of Cholesterol Ester (from FullR2),NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_xoltri24[e],"Exchange of 7-Alpha, 24(S)-Dihydroxycholesterol",NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_xoltri25[e],"Exchange of 7-Alpha, 25-Dihydroxycholesterol",NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_xoltri27[e],"Exchange of 7-Alpha, 27-Dihydroxycholesterol",NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_4abutn[e],Exchange of 4-Ammoniobutanal,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_ahdt[e],"Exchange of 7, 8-Dihydroneopterin 3-Triphosphate",NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
Liver_Healthy,EX_ctp[e],Exchange of CTP,NO_GPR,0.0,1000.0,False,False,,,,,,,NO_GPR (score=0 in tINIT)
